"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","MINERAL (INCLUSION)","RIM / CORE (INCLUSION)","HOSTMINERAL (INCLUSION)","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","S(WT%)","LOI(WT%)","SI(WT%)","AL(WT%)","TI(WT%)","FE(WT%)","MG(WT%)","MN(WT%)","K(WT%)","CR(WT%)","LI(PPM)","BE(PPM)","P(PPM)","S(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM): altern. values or methods","","","","CR(PPM): altern. values or methods","","","","CO(PPM): altern. values or methods","","","","NI(PPM): altern. values or methods","","","","CU(PPM)","ZN(PPM)","GA(PPM)","AS(PPM)","SE(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM): altern. values or methods","","","","ZR(PPM): altern. values or methods","","","","NB(PPM): altern. values or methods","","","","MO(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","CS(PPM)","BA(PPM): altern. values or methods","","","","LA(PPM): altern. values or methods","","","","CE(PPM): altern. values or methods","","","","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","TL(PPM)","PB(PPM)","PB206(PPM)","BI(PPM)","TH(PPM)","U(PPM)",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.38","","","48.7","109.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.04","","","194.7","305",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.51","","","110","171.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.08","","","181","330.3",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73","","","54.5","370.9",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16","","","27.3","126.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07","","","67.4","122.3",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52","","","59.8","111.6",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.46","","","160.9","231.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61","","","35.65","99.9",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08","","","46","160.6",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.48","","","49","117",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.37","","","77.6","156.9",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.06","","","138.7","184.7",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","","","150","243",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","","","25","76.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.17","","","35.8","135.1",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","284.4","385",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.56","","","86.2","173.3",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.14","","","154.2","266.6",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.96","","","206.3","238.7",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.32","","","71","244.4",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5","","","207","264.5",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1","","","208.7","261",
"2018"," [22378] NELSON D. A. (2018)","samp. MB 403.3","","ANTARCTICA / WEST ANTARCTIC RIFT SYSTEM / ELLSWORTH MOUNTAINS","","","OUTCROP","","","SUBAERIAL","PLUTONIC ROCK","DIORITE, QUARTZ","","","","","PALEOZOIC","","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","ZIRCON","","","","PRIMARY","","","","","-74.96","-113.52","-74.96","-113.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83","","","43.9","106.5",
